site_code,avg_gwe_first,avg_gwe_second,percent_change_gwe
367929N1213499W002,333.5425,320.43,-4.0
367947N1216628W001,106.0,111.55,5.0
367947N1217075W001,6.65,6.8,2.0
367955N1213701W001,325.1975,332.005,2.0
367977N1181632W001,3794.7346666666667,3799.71,0.0
367989N1196102W001,,316.54999999999995,
367993N1216161W001,362.45,368.70000000000005,2.0
367997N1213671W001,359.385,335.995,-7.0
368039N1216641W001,-38.4,-34.9,-9.0
368041N1181766W001,3804.776923076923,3820.5825,0.0
368047N1213654W001,341.9175,338.75,-1.0
368061N1195449W001,398.69,390.19,-2.0
368061N1213749W001,335.8275,327.80499999999995,-2.0
368093N1213943W001,,290.0,
368100N1213804W001,320.91999999999996,316.825,-1.0
368106N1196143W001,343.5,333.5,-3.0
368114N1216330W001,278.2,278.4,0.0
368121N1213914W001,249.1925,257.95,4.0
368152N1217319W001,-21.9,-5.75,-74.0
368171N1213704W001,323.25,319.5,-1.0
368217N1213995W001,284.60749999999996,279.505,-2.0
368227N1213804W001,295.5,292.0,-1.0
368227N1213808W001,238.0,225.5,-5.0
368228N1216706W001,172.65,175.75,2.0
368241N1213625W001,336.83500000000004,337.65999999999997,0.0
368246N1214046W001,229.9375,218.625,-5.0
368258N1215119W001,187.4075,143.75,-23.0
368271N1214297W001,261.7625,275.76,5.0
368275N1214098W001,237.4875,229.8,-3.0
368300N1214626W001,57.4,146.24,155.0
368312N1214356W001,240.17499999999998,238.99,0.0
368326N1214376W001,,286.275,
368377N1196479W001,325.48333333333335,315.31,-3.0
368383N1215288W001,192.32500000000002,186.075,-3.0
368396N1181624W001,3773.2433333333333,3775.767,0.0
368396N1214104W001,219.23,223.5,2.0
368432N1196460W001,333.15000000000003,324.9,-2.0
368432N1197321W001,192.84333333333333,191.06,-1.0
368456N1217953W001,3.2775,8.381428571428572,156.0
368456N1217953W002,2.9875,8.155714285714286,173.0
368479N1213968W001,221.54500000000002,222.6,0.0
368481N1215089W001,165.415,137.41500000000002,-17.0
368490N1214582W001,203.95749999999998,189.715,-7.0
368523N1214918W001,176.39249999999998,160.01999999999998,-9.0
368538N1213703W001,,198.75,
368546N1196974W001,,293.28,
368563N1214351W001,223.9225,219.01999999999998,-2.0
368571N1197002W001,296.3866666666666,296.35,0.0
368578N1214185W001,219.15249999999997,214.71,-2.0
368615N1216584W001,-8.0,-0.25,-97.0
368625N1214549W001,195.02249999999998,205.845,6.0
368637N1214155W001,204.55,200.32,-2.0
368682N1213454W001,352.72,348.895,-1.0
368683N1196185W001,409.00333333333333,411.46,1.0
368683N1218167W001,1.23,6.481428571428572,427.0
368683N1218167W002,1.54,6.555714285714286,326.0
368683N1218167W003,-1.0450000000000002,3.867142857142857,-470.0
368695N1216599W001,12.2375,18.011666666666667,47.0
368720N1215418W001,146.15750000000003,142.04000000000002,-3.0
368736N1214010W001,197.3675,195.05,-1.0
368789N1216407W001,14.333333333333334,20.166666666666668,41.0
368790N1205784W001,82.15,105.93666666666667,29.0
368822N1214124W001,195.3825,172.995,-11.0
368831N1217967W001,-5.3,4.585714285714286,-187.0
368831N1217967W002,-5.275,4.611428571428571,-187.0
368831N1217967W003,0.08799999999999998,6.191666666666666,6936.0
368831N1217967W004,-2.045,5.6499999999999995,-376.0
368855N1182377W001,3828.331428571429,3830.5679999999993,0.0
368859N1213841W001,193.07000000000002,172.5,-11.0
368871N1206355W001,39.28,57.249,46.0
368881N1218136W001,45.776666666666664,50.99000000000001,11.0
368882N1215559W001,119.44500000000001,123.205,3.0
368889N1215649W001,126.78750000000001,126.00999999999999,-1.0
368896N1206702W001,4.113333333333333,-6.8808333333333325,-267.0
368898N1216407W001,42.333333333333336,46.583333333333336,10.0
368903N1218193W001,2.0974999999999997,7.66,265.0
368922N1213510W001,270.7675,264.34,-2.0
368925N1182425W001,3838.695384615385,3841.67,0.0
368938N1213641W001,226.6525,230.285,2.0
368946N1201107W001,109.55,70.15,-36.0
368953N1214524W001,68.8225,67.875,-1.0
368975N1218364W001,3.1125000000000003,7.238571428571428,133.0
368975N1218364W002,2.5575,7.182857142857143,181.0
368975N1218364W003,2.88,7.578333333333333,163.0
368981N1214635W001,,51.0,
368986N1218194W001,3.607500000000001,8.69714285714286,141.0
368986N1218194W002,,34.34,
368996N1213550W001,242.8025,244.375,1.0
368998N1218303W001,10.4375,14.47,39.0
369064N1207276W001,-67.36333333333333,-67.84727272727274,1.0
369097N1207554W001,-64.5,-49.839999999999996,-23.0
369149N1200385W001,128.15,85.69999999999999,-33.0
369158N1213549W001,221.805,218.335,-2.0
369172N1213913W001,195.83500000000004,195.005,0.0
369172N1214654W001,117.75500000000001,148.51,26.0
369198N1214492W001,125.36000000000001,112.4,-10.0
369199N1214528W001,92.8325,60.894999999999996,-34.0
369217N1213693W001,181.64,180.60500000000002,-1.0
369220N1213825W001,178.4225,178.91,0.0
369246N1201291W001,,40.730000000000004,
369257N1207454W001,-8.97,-39.27,338.0
369277N1213890W001,177.71249999999998,170.985,-4.0
369292N1182040W001,3801.5299999999997,3802.658888888889,0.0
369296N1215465W001,124.72999999999999,131.6525,6.0
369317N1213812W001,185.51500000000001,181.32999999999998,-2.0
369328N1213648W001,205.03500000000003,234.34,14.0
369342N1218158W001,153.25,152.9,0.0
369356N1218642W001,2.9949999999999997,2.5566666666666666,-15.0
369356N1218642W002,4.346666666666667,2.7900000000000005,-36.0
369356N1218642W003,4.2299999999999995,3.3233333333333337,-21.0
369360N1213877W001,178.8475,186.08499999999998,4.0
369363N1214637W001,100.12,80.715,-19.0
369368N1213955W001,170.64,174.225,2.0
369385N1213761W001,177.31,193.625,9.0
369388N1215116W001,133.6275,134.75,1.0
369394N1218575W001,33.306,15.072857142857144,-55.0
369394N1218575W002,6.416999999999999,9.425714285714283,47.0
369394N1218575W003,6.324000000000001,9.125714285714286,44.0
369394N1218575W004,6.278999999999999,9.221428571428572,47.0
369405N1213868W001,180.73000000000002,178.6,-1.0
369406N1217428W001,-0.8600000000000001,5.2175,-707.0
369410N1213978W001,165.9925,170.815,3.0
369420N1214115W001,166.9125,168.29500000000002,1.0
369454N1218708W004,1.1028571428571428,9.13,728.0
369454N1218708W005,5.967499999999999,9.25,55.0
369454N1218708W006,12.150000000000002,7.62,-37.0
369477N1206907W001,118.68,117.08,-1.0
369482N1206907W001,116.58,119.78,3.0
369483N1215360W001,132.18333333333334,127.426,-4.0
369485N1206907W001,105.48,111.93,6.0
369486N1215359W001,131.32416666666668,125.46199999999999,-4.0
369502N1218663W001,4.036,4.470000000000001,11.0
369502N1218663W002,7.3,7.32,0.0
369502N1218663W003,6.054,5.52,-9.0
369502N1218663W004,6.236000000000001,6.17,-1.0
369502N1218663W005,6.581666666666668,6.851764705882354,4.0
369503N1213711W001,204.97600000000003,204.455,0.0
369520N1214761W001,119.275,94.38499999999999,-21.0
369542N1218789W001,5.185714285714285,8.07,56.0
369542N1218789W002,6.704999999999999,10.11,51.0
369542N1218789W003,6.696666666666668,9.649999999999999,44.0
369558N1219720W001,5.528333333333333,6.1755555555555555,12.0
369558N1219720W002,5.501666666666666,6.1499999999999995,12.0
369558N1219720W003,5.980833333333334,6.602222222222221,10.0
369564N1214524W001,124.12500000000001,80.69999999999999,-35.0
369566N1214962W001,134.125,132.45,-1.0
369572N1218646W001,7.541666666666667,9.541176470588237,27.0
369573N1219750W001,5.454166666666667,6.117777777777778,12.0
369573N1219750W002,5.496666666666666,6.1933333333333325,13.0
369573N1219750W003,6.088333333333334,6.666666666666666,9.0
369574N1208393W001,145.22,126.895,-13.0
369582N1202110W001,,-39.02,
369591N1215388W001,132.82,146.66833333333332,10.0
369592N1215231W001,132.4725,137.81833333333336,4.0
369600N1204283W001,1.5,7.0,367.0
369604N1219650W001,6.963076923076924,7.199999999999999,3.0
369604N1219650W002,6.962307692307691,8.583333333333334,23.0
369604N1219650W003,7.486923076923078,8.040000000000001,7.0
369610N1219729W001,5.2941666666666665,6.23888888888889,18.0
369613N1213786W001,202.8225,202.02,0.0
369613N1218877W001,7.506666666666668,5.609999999999999,-25.0
369613N1218877W002,7.344999999999999,5.8100000000000005,-21.0
369613N1218877W003,7.656666666666666,5.76,-25.0
369613N1218877W004,7.734285714285714,5.8100000000000005,-25.0
369623N1219728W001,-14.03846153846154,-22.2125,58.0
369632N1218695W001,6.215714285714286,10.981428571428571,77.0
369632N1218695W002,7.569999999999999,11.888571428571428,57.0
369632N1218695W003,141.27142857142857,213.3242857142857,51.0
369633N1218694W001,10.371666666666671,11.53294117647059,11.0
369636N1219768W001,5.876153846153846,7.783333333333335,32.0
369636N1219768W002,5.833076923076923,7.756666666666667,33.0
369636N1219768W003,10.01,11.814444444444442,18.0
369643N1213817W001,214.03,219.38,2.0
369654N1215318W001,137.76916666666668,145.7183333333333,6.0
369659N1219718W001,-16.850909090909095,-5.604444444444444,-67.0
369660N1219719W002,2.0208333333333335,11.321111111111112,460.0
369660N1219719W003,-5.030833333333335,3.248888888888889,-165.0
369664N1219921W001,10.323846153846155,10.535555555555556,2.0
369669N1219683W001,-0.3716666666666666,-6.136666666666667,1551.0
369669N1219684W001,3.4008333333333334,1.0522222222222224,-69.0
369670N1200898W001,77.53,509.53,557.0
369683N1219712W001,7.736666666666667,8.117777777777778,5.0
369683N1219712W002,7.590000000000001,7.940000000000001,5.0
369691N1208427W001,140.77,104.37,-26.0
369698N1219563W001,8.955833333333333,9.43,5.0
369698N1219563W002,10.29142857142857,13.363333333333335,30.0
369699N1208371W001,139.64,117.815,-16.0
369701N1219065W001,3.4019999999999997,17.606666666666666,418.0
369701N1219065W002,-3.69,8.840000000000002,-340.0
369701N1219065W003,6.75875,16.006666666666664,137.0
369701N1219065W004,7.498,15.873333333333335,112.0
369701N1219065W005,13.591428571428574,13.94,3.0
369702N1219064W001,5.8525,8.523333333333333,46.0
369708N1200513W001,56.612,525.612,828.0
369711N1218719W001,18.78333333333333,16.236363636363635,-14.0
369713N1218732W001,20.925,12.790000000000001,-39.0
369718N1218540W001,14.25,13.75,-4.0
369723N1219572W001,11.099199999999996,10.597058823529414,-5.0
369723N1219573W001,14.710833333333333,15.225000000000001,3.0
369723N1219730W001,26.338333333333328,29.932222222222226,14.0
369723N1219730W002,22.30416666666667,24.36333333333333,9.0
369723N1219730W003,22.39166666666667,24.598888888888887,10.0
369736N1215617W001,151.57999999999998,160.51666666666668,6.0
369739N1219178W001,2.69,19.42,622.0
369739N1219178W002,-4.623333333333334,12.84,-378.0
369747N1182179W001,3820.480666666666,3823.9172727272726,0.0
369758N1218697W001,43.526666666666664,42.42,-3.0
369758N1218697W002,20.53666666666667,16.28,-21.0
369758N1218697W003,17.773333333333333,13.1,-26.0
369760N1218695W001,13.79166666666667,17.44545454545455,26.0
369760N1219025W001,-16.154999999999983,0.27294117647058835,-102.0
369762N1219449W001,4.451666666666667,16.296666666666667,266.0
369762N1219449W002,32.85375,35.71,9.0
369762N1219449W003,49.34142857142857,50.903333333333336,3.0
369762N1219633W001,22.24076923076923,23.713333333333335,7.0
369762N1219634W001,23.5575,25.836666666666662,10.0
369762N1219634W002,17.47181818181818,23.16,33.0
369767N1215123W001,137.13454545454545,143.05916666666667,4.0
369768N1208002W001,106.05,108.94999999999999,3.0
369786N1219031W001,-17.84666666666667,-26.335882352941177,48.0
369796N1219727W001,46.703333333333326,45.94888888888889,-2.0
369796N1219727W002,46.85999999999999,45.82555555555555,-2.0
369797N1219309W001,3.3866666666666667,17.210000000000004,408.0
369797N1219309W002,6.4879999999999995,16.943333333333335,161.0
369797N1219309W003,45.699999999999996,50.10999999999999,10.0
369811N1219084W001,-28.732857142857153,-16.24,-43.0
369811N1219084W002,68.43666666666667,38.32,-44.0
369811N1219084W003,18.879090909090905,-9.98,-153.0
369811N1219084W004,16.239166666666666,-14.73,-191.0
369811N1219084W005,43.60333333333333,23.62,-46.0
369813N1213787W001,219.97249999999997,227.3,3.0
369816N1204918W001,112.0652173913044,104.92750000000001,-6.0
369816N1219601W001,13.472499999999998,13.868888888888888,3.0
369816N1219601W002,15.731666666666667,16.014444444444447,2.0
369816N1219601W003,18.040000000000003,17.192222222222224,-5.0
369817N1204859W001,112.8830434782609,101.1,-10.0
369821N1218601W001,45.125,42.38999999999999,-6.0
369829N1218748W001,27.914999999999996,25.26058823529411,-10.0
369833N1218749W001,27.25,27.093333333333334,-1.0
369833N1218749W002,28.471999999999998,24.02,-16.0
369833N1218749W003,75.69000000000001,75.06333333333333,-1.0
369836N1219221W001,-0.03333333333333379,16.89411764705883,-50782.0
369836N1219221W002,-6.883333333333332,2.955,-143.0
369841N1219596W001,11.813333333333333,13.870000000000001,17.0
369841N1219679W001,39.81250000000001,35.93111111111111,-10.0
369841N1219679W002,34.87916666666666,37.345555555555556,7.0
369841N1219679W003,31.945833333333336,35.632222222222225,12.0
369841N1219679W004,24.46,28.935555555555556,18.0
369856N1219170W003,-0.3958333333333333,-9.067499999999999,2191.0
369857N1219170W001,-36.628333333333316,-25.55529411764706,-30.0
369869N1219389W001,4.786666666666666,19.73111111111111,312.0
369871N1215282W001,143.0975,148.08916666666667,3.0
369871N1219494W001,-7.076999999999999,14.000500000000002,-298.0
369871N1219494W002,4.1015,24.544000000000004,498.0
369871N1219494W003,4.428333333333333,17.090588235294117,286.0
369899N1204326W002,-1.559,-1.0590000000000002,-32.0
369906N1215508W001,152.4175,160.54666666666665,5.0
369919N1219549W001,20.490000000000006,27.189999999999998,33.0
369919N1219549W002,-4.0950000000000015,9.700588235294118,-337.0
369921N1219115W001,93.55916666666666,81.03666666666666,-13.0
369922N1215320W001,158.55,153.7208333333333,-3.0
369922N1215757W001,199.33333333333334,205.69545454545457,3.0
369952N1208191W001,120.51,116.36,-3.0
369966N1215017W001,133.6925,150.36333333333334,12.0
369966N1219758W001,105.17083333333335,104.88333333333334,0.0
369966N1219758W002,30.3125,24.25111111111111,-20.0
369985N1208766W001,107.08,101.43,-5.0
369992N1219542W001,29.316000000000003,30.049999999999997,3.0
369996N1218612W001,198.89999999999998,195.6,-2.0
369998N1204577W001,80.5,43.0,-47.0
370000N1218609W001,193.79166666666666,194.78,1.0
370021N1209010W001,33.28,9.58,-71.0
370022N1215370W001,160.72,161.00083333333333,0.0
370035N1219617W001,100.12444444444446,104.25666666666666,4.0
370036N1219616W001,111.70124999999999,115.74666666666667,4.0
370036N1219616W002,105.098,109.68,4.0
370038N1182359W001,3830.2174999999997,3837.091111111111,0.0
370056N1215109W001,141.4775,151.94000000000003,7.0
370068N1182315W001,3828.9476923076923,3832.049090909091,0.0
370077N1208549W001,117.08,108.47999999999999,-7.0
370081N1215406W001,146.59416666666667,168.09714285714287,15.0
370082N1215405W001,159.9783333333333,166.28714285714287,4.0
370092N1215580W001,159.4675,168.8741666666667,6.0
370110N1204603W001,79.231,43.731,-45.0
370113N1215167W001,149.3158333333333,158.31083333333336,6.0
370129N1215392W001,154.7925,164.07083333333333,6.0
370132N1208329W001,116.00999999999999,110.61,-5.0
370155N1218894W001,-0.001,593.529,-59353000.0
370168N1203593W001,1.72,32.22,1773.0
370173N1208999W001,30.066666666666666,19.11818181818182,-36.0
370173N1208999W002,83.21333333333332,98.66999999999999,19.0
370185N1208416W001,116.00999999999999,107.86,-7.0
370196N1200526W001,,-37.2,
370268N1208774W001,104.12,110.32,6.0
370271N1208654W001,106.1,104.05,-2.0
370280N1205444W002,104.82845272206296,113.49227272727275,8.0
370307N1209082W001,,108.26,
370316N1215433W001,150.4475,158.99166666666667,6.0
370331N1215434W001,172.03833333333333,181.00083333333336,5.0
370357N1215958W001,206.82666666666663,213.3575,3.0
370366N1201760W001,43.34,-46.45,-207.0
370416N1208127W001,,95.065,
370423N1220456W001,341.57142857142856,349.68777777777774,2.0
370433N1220499W001,517.9499999999999,525.0988888888891,1.0
370433N1220499W002,342.95,353.39666666666665,3.0
370458N1219994W001,142.69,155.37272727272727,9.0
370466N1220329W001,242.7428571428571,293.6545454545454,21.0
370467N1220194W001,,487.8233333333333,
370467N1220326W001,303.0846153846154,338.2733333333333,12.0
370472N1216022W001,210.17199999999997,224.4475,7.0
370494N1220381W001,,354.3733333333334,
370494N1220381W002,,414.09666666666664,
370502N1220287W001,325.55,359.09499999999997,10.0
370503N1215519W001,170.57083333333333,178.22000000000003,4.0
370505N1220512W001,345.0,345.4857142857143,0.0
370513N1208938W001,107.23,106.78,0.0
370516N1202571W001,9.19,-67.8,-838.0
370542N1219525W001,0.0,397.33,
370543N1220145W001,285.9666666666667,300.3616666666666,5.0
370557N1220126W001,193.39285714285717,246.5169230769231,27.0
370568N1203307W001,84.68,78.68,-7.0
370568N1206613W001,100.53,95.98,-5.0
370604N1215612W001,191.5525,203.50666666666666,6.0
370605N1208038W001,88.5,94.19999999999999,6.0
370613N1203746W001,68.2,61.7,-10.0
370629N1215887W001,209.07399999999998,219.39083333333335,5.0
370630N1209266W001,118.82,112.41999999999999,-5.0
370631N1219976W001,260.66111111111115,316.12666666666667,21.0
370641N1219965W001,125.2090909090909,233.66555555555553,87.0
370655N1209485W001,119.47999999999999,113.98,-5.0
370670N1216007W001,225.07000000000005,239.07166666666663,6.0
370675N1215949W001,229.349,242.865,6.0
370687N1220050W001,340.4214285714285,378.85999999999996,11.0
370693N1220492W001,308.90909090909093,352.99666666666667,14.0
370703N1220488W001,280.72727272727275,355.0333333333333,26.0
370731N1220044W001,472.48249999999996,470.2833333333333,0.0
370755N1209260W002,111.43,104.63,-6.0
370784N1220587W001,414.4272727272726,416.4333333333333,0.0
370794N1220010W001,440.75,444.9266666666667,1.0
370800N1215736W001,214.1625,225.02181818181816,5.0
370812N1220678W001,420.1818181818182,413.15222222222224,-2.0
370818N1220694W001,412.0833333333333,402.75444444444446,-2.0
370822N1215827W001,222.4675,234.49666666666667,5.0
370832N1216160W001,239.18666666666664,249.71428571428572,4.0
370839N1220648W001,462.49090909090904,455.6555555555555,-1.0
370860N1206774W001,97.87,98.72,1.0
370863N1220665W001,467.87272727272733,460.03333333333336,-2.0
370867N1215772W001,219.38,231.50454545454548,6.0
370871N1216157W001,241.62000000000003,256.10583333333335,6.0
370881N1216003W001,243.01583333333335,253.05416666666665,4.0
370902N1203741W001,-10.32,-55.32,436.0
370913N1202924W001,13.15,-44.35,-437.0
370916N1208427W001,83.34,73.29,-12.0
370916N1209279W001,98.49,83.94,-15.0
370966N1219976W001,841.5166666666665,847.9166666666666,1.0
370980N1206954W001,91.27,90.77,-1.0
370981N1216346W001,296.23,304.4916666666667,3.0
370993N1208571W001,86.21000000000001,74.21,-14.0
370997N1220292W001,173.895,185.09333333333333,6.0
371028N1216153W001,285.5275,293.6116666666666,3.0
371049N1203296W001,46.15,56.15,22.0
371085N1182501W001,3860.681764705883,3870.706363636364,0.0
371096N1209399W001,97.65,95.6,-2.0
371113N1216275W001,293.64,303.92272727272723,4.0
371130N1205654W001,87.68,111.53,27.0
371134N1216134W001,292.5066666666667,301.06083333333333,3.0
371141N1205638W001,9.530000000000001,20.18,112.0
371160N1204207W001,-25.0,-16.5,-34.0
371183N1215946W001,252.13,260.48999999999995,3.0
371224N1208710W001,84.35,77.6,-8.0
371343N1216641W001,329.84666666666664,338.6608333333333,3.0
371357N1216158W001,342.37750000000005,339.9727272727273,-1.0
371418N1202338W001,-14.309999999999999,-92.66,548.0
371446N1203474W001,-29.86,-58.36,95.0
371477N1216418W001,307.645,322.01416666666665,5.0
371489N1216307W001,364.3625,363.1508333333333,0.0
371521N1216501W001,282.0208333333333,295.8125,5.0
371560N1202063W001,-2.29,-62.47,2628.0
371562N1216707W001,306.0675,320.39833333333337,5.0
371583N1216425W001,300.08763578274755,320.55916666666667,7.0
371583N1216426W001,232.33916666666664,250.665,8.0
371583N1216426W002,239.08833333333334,253.3566666666667,6.0
371601N1182779W001,3910.525,3918.629166666666,0.0
371639N1216614W001,292.36093247588406,310.50333333333333,6.0
371660N1209854W001,98.66999999999999,99.32,1.0
371669N1216769W001,274.0708333333333,286.8175,5.0
371671N1216772W001,294.615,306.41749999999996,4.0
371689N1216995W001,282.71,294.2,4.0
371710N1203746W001,-2.0,-41.0,1950.0
371722N1217237W001,266.2914285714286,279.30916666666667,5.0
371747N1217197W001,262.37,273.24999999999994,4.0
371768N1206652W001,73.49000000000001,71.14,-3.0
371789N1216956W001,272.96000000000004,282.941,4.0
371790N1216958W001,282.36666666666673,292.2391666666666,3.0
371807N1206635W001,,90.44,
371860N1207002W001,46.260000000000005,38.56,-17.0
371902N1201985W001,,-70.25,
371905N1203166W001,2.6100000000000003,-6.84,-362.0
371919N1217076W001,307.7666666666667,309.90000000000003,1.0
371922N1220089W001,187.9625,197.30375,5.0
371926N1217298W001,251.20999999999995,257.89222222222224,3.0
371971N1205813W001,97.34,97.24,0.0
371993N1202638W001,-11.309999999999999,-69.91,518.0
372006N1217325W001,248.64583333333334,252.12749999999997,1.0
372016N1218171W001,335.66666666666663,335.77750000000003,0.0
372021N1210641W001,133.39,122.53999999999999,-8.0
372100N1217502W001,241.2688888888889,241.5945454545454,0.0
372135N1218517W001,254.13750000000002,265.01,4.0
372146N1205427W001,,125.44,
372171N1209943W001,93.95,92.65,-1.0
372213N1204527W001,24.01,7.859999999999999,-67.0
372235N1205793W001,85.16,88.66,4.0
372236N1217781W001,171.31363636363636,181.63750000000002,6.0
372237N1217459W001,233.32999999999996,233.9525,0.0
372242N1217786W001,170.76000000000002,181.55363636363637,6.0
372335N1204199W001,97.65,56.16,-42.0
372341N1217571W001,182.92166666666665,192.81583333333333,5.0
372361N1217940W001,157.11666666666667,168.21833333333333,7.0
372385N1217981W001,155.45308333333335,169.385,9.0
372396N1217939W001,157.18416666666664,170.285,8.0
372421N1218495W001,146.90699999999998,154.29250000000002,5.0
372424N1210754W001,123.48,108.99636363636364,-12.0
372438N1205793W001,96.78,116.78,21.0
372447N1218862W001,179.48,194.43583333333333,8.0
372452N1218733W001,180.4575,188.67416666666665,5.0
372457N1218802W001,184.39416666666668,194.76499999999996,6.0
372470N1218400W001,144.79,152.61499999999998,5.0
372471N1219000W001,166.635,180.65833333333333,8.0
372507N1204032W001,69.94,-17.909999999999997,-126.0
372508N1218420W001,142.83193939393925,152.085,6.0
372522N1218787W001,160.4325,172.92333333333335,8.0
372528N1219587W001,191.0275,205.39124999999999,8.0
372542N1220339W001,180.04749999999999,191.19000000000003,6.0
372544N1183178W001,3962.7524999999996,3965.6416666666664,0.0
372546N1207202W001,71.95,79.2,10.0
372563N1217877W001,166.95416666666665,176.1291666666667,5.0
372582N1205452W001,130.64,118.09,-10.0
372624N1219572W001,208.03500000000003,226.4708333333334,9.0
372630N1204260W001,,49.66,
372632N1219936W001,274.49833333333333,282.9833333333333,3.0
372680N1220311W001,159.51,169.43272727272725,6.0
372734N1203071W002,66.45,115.82,74.0
372761N1218761W001,123.10799999999999,137.71916666666667,12.0
372767N1219439W001,86.97416666666668,93.91250000000001,8.0
372767N1219439W002,76.65,109.4225,43.0
372767N1219439W003,92.73500000000001,125.05999999999999,35.0
372767N1219439W004,97.19083333333334,129.97272727272727,34.0
372767N1219439W005,95.88416666666667,97.88416666666666,2.0
372797N1218144W001,98.42,108.80916666666667,11.0
372797N1218361W001,101.75166666666667,115.00000000000001,13.0
372798N1218360W001,112.16375,122.72916666666664,9.0
372806N1205241W001,51.2,81.5,59.0
372810N1218372W001,100.34833333333331,113.4575,13.0
372813N1218374W001,107.84249999999999,119.54,11.0
372832N1210649W001,58.87,43.72,-26.0
372833N1218135W001,94.60666666666667,111.08,17.0
372846N1218818W001,104.05199999999999,123.22250000000001,18.0
372852N1210496W001,94.46000000000001,84.91,-10.0
372883N1217647W001,414.89400000000006,415.4424999999999,0.0
372887N1219690W001,77.11000000000001,116.23800000000001,51.0
372904N1204207W001,90.56,66.78999999999999,-26.0
372904N1204529W001,85.36,70.44,-17.0
372904N1204529W002,85.44,69.74000000000001,-18.0
372904N1204529W003,85.91,71.94,-16.0
372906N1218812W001,91.20200000000001,111.22416666666668,22.0
372907N1210875W002,164.18666666666664,159.02272727272728,-3.0
372916N1218802W001,84.166,107.46916666666668,28.0
372938N1219233W001,73.19666666666667,99.49000000000001,36.0
373003N1220143W001,128.25,117.95666666666666,-8.0
373008N1219975W001,102.92,99.38666666666667,-3.0
373008N1219975W002,64.39916666666666,76.60833333333332,19.0
373008N1219975W003,132.90833333333333,129.85666666666665,-2.0
373008N1219975W004,138.52416666666667,131.9075,-5.0
373024N1207854W001,49.81,60.16,21.0
373049N1207735W001,65.61,58.66,-11.0
373052N1222921W001,41.63,41.394999999999996,-1.0
373070N1210540W001,50.963750000000005,50.150000000000006,-2.0
373127N1217917W001,184.59500000000003,188.4133333333333,2.0
373130N1217564W001,417.7816666666667,411.0625,-2.0
373161N1217973W001,172.5925,169.89999999999998,-2.0
373161N1217973W002,144.155,162.76333333333332,13.0
373161N1217973W003,174.90166666666664,172.77499999999998,-1.0
373161N1217973W004,170.6783333333333,172.05999999999997,1.0
373161N1217973W005,170.45416666666668,171.7325,1.0
373161N1219033W001,24.80916666666667,67.02916666666667,170.0
373161N1219033W002,40.18,73.195,82.0
373161N1219033W003,55.240833333333335,83.27083333333333,51.0
373161N1219033W004,74.68749999999999,92.10583333333334,23.0
373161N1219033W005,37.585,71.265,90.0
373162N1219032W001,77.74166666666666,87.46,13.0
373166N1207091W001,44.75,46.33,4.0
373166N1207554W001,66.0,67.35,2.0
373177N1219435W001,32.35916666666667,72.97333333333334,126.0
373177N1219435W002,37.8675,76.50166666666667,102.0
373177N1219435W003,32.12666666666666,73.7425,130.0
373177N1219435W004,40.32749999999999,76.5,90.0
373177N1219435W005,76.52416666666666,89.64166666666667,17.0
373199N1208660W001,71.00999999999999,70.21000000000001,-1.0
373220N1203672W001,164.13,115.22999999999999,-30.0
373243N1207424W001,43.0,53.120000000000005,24.0
373260N1204432W001,97.86,80.14,-18.0
373277N1209054W001,38.51,68.62,78.0
373278N1209054W001,38.08,68.75999999999999,81.0
373278N1209054W002,38.785,68.68,77.0
373284N1218687W001,38.3675,67.20916666666668,75.0
373287N1218681W001,54.82352631578947,68.9875,26.0
373304N1217939W001,149.268,146.56750000000002,-2.0
373327N1203960W001,64.25,97.05,51.0
373330N1183125W001,4014.1099999999997,4020.2525,0.0
373330N1210857W001,-13.05,-6.494818181818181,-50.0
373339N1220669W001,203.836,214.09727272727275,5.0
373346N1217908W001,145.378,142.81749999999997,-2.0
373368N1218695W001,26.534166666666668,63.70583333333334,140.0
373368N1218695W002,27.841666666666665,64.8353846153846,133.0
373368N1218695W003,30.27666666666667,66.14230769230768,118.0
373368N1218695W004,39.9925,68.4276923076923,71.0
373368N1218695W005,79.03999999999999,89.74615384615385,14.0
373395N1219737W001,42.39153846153847,71.23416666666667,68.0
373416N1220002W001,63.00454545454546,69.26666666666667,10.0
373417N1220002W001,48.13818181818181,61.19416666666668,27.0
373417N1220002W002,52.4975,61.92000000000001,18.0
373418N1220002W001,56.21363636363637,65.49166666666666,17.0
373435N1210027W001,52.230000000000004,55.93,7.0
373443N1210468W001,36.86,45.16,23.0
373457N1205429W001,75.75,62.989999999999995,-17.0
373469N1217994W001,140.0883333333333,137.75545454545454,-2.0
373504N1184134W001,4188.586666666666,4198.22875,0.0
373510N1209113W001,16.8,65.14,288.0
373510N1209113W002,16.7,65.42,292.0
373510N1209114W001,16.6,64.69,290.0
373529N1218244W001,69.75971518987345,90.14666666666666,29.0
373531N1218116W001,138.44916666666666,135.69499999999996,-2.0
373556N1218411W001,96.93333333333334,101.34666666666668,5.0
373640N1219417W001,,76.25416666666668,
373646N1220626W001,79.94333333333334,77.26416666666665,-3.0
373701N1184467W001,4298.370000000001,4305.354166666667,0.0
373703N1220855W001,76.03,74.93083333333333,-1.0
373711N1222136W001,227.98999999999998,245.80083333333334,8.0
